2025-10-07 21:37:09,951 - __main__ - INFO - ================================================================================
2025-10-07 21:37:09,951 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:37:09,951 - __main__ - INFO - ================================================================================
2025-10-07 21:38:52,949 - __main__ - INFO - ================================================================================
2025-10-07 21:38:52,950 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:38:52,950 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,135 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,136 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:40:19,136 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,136 - __main__ - ERROR - Configuration error: Configuration validation failed:
  - LLM_API_KEY (Gemini) required (get from https://aistudio.google.com/apikey)
2025-10-07 22:36:50,786 - __main__ - INFO - ================================================================================
2025-10-07 22:36:50,786 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 22:36:50,786 - __main__ - INFO - ================================================================================
2025-10-07 22:36:50,794 - __main__ - INFO - Initializing HybridBail components...
2025-10-07 22:36:51,944 - qdrant_database - INFO - Connected to Qdrant at localhost:6333
2025-10-07 22:42:59,878 - __main__ - INFO - ================================================================================
2025-10-07 22:42:59,878 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 22:42:59,878 - __main__ - INFO - ================================================================================
2025-10-07 22:42:59,878 - __main__ - INFO - Initializing HybridBail components...
2025-10-07 22:43:00,221 - qdrant_database - INFO - Connected to Qdrant at localhost:6333
2025-10-07 22:43:06,895 - llm_integration - INFO - Initialized Gemini: gemini-2.0-flash-exp
2025-10-07 22:43:22,346 - __main__ - INFO - 
============================================================
2025-10-07 22:43:22,347 - __main__ - INFO - Processing category: Anticipatory Bail
2025-10-07 22:43:22,347 - __main__ - INFO - ============================================================
2025-10-07 22:43:22,349 - pdf_ingester - INFO - Found 50 PDF files in C:\\Me\\Main Bail Cases Folder\anticipatory bail
2025-10-07 22:52:16,731 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:16,732 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:16,735 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:16,736 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:16,755 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:16,756 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:16,762 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:16,762 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:16,779 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:16,780 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:16,792 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:16,793 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:16,801 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:16,803 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:16,815 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:16,816 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:16,834 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:16,834 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:16,838 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:16,839 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:16,846 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:16,846 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:16,851 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:16,852 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:16,869 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:16,870 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:16,883 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:16,884 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:16,900 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:16,901 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:16,913 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:16,914 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:16,929 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:16,930 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:16,944 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:16,944 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:16,952 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:16,953 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:16,966 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:16,967 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:16,975 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:16,975 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:16,979 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:16,979 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:16,994 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:16,995 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:17,009 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:17,010 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:17,027 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:17,028 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:17,041 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:17,042 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:17,058 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:17,059 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:17,071 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:17,072 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:17,079 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:17,080 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:17,118 - text_chunker - INFO - Created 86 chunks from text of length 68085
2025-10-07 22:52:22,520 - jina_embedder - INFO - Generated 86 embeddings
2025-10-07 22:52:22,535 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,536 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,544 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,544 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,550 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,551 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,561 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,562 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,577 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,577 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,585 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,586 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,591 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,592 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,601 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,601 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,607 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,608 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,624 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,625 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,629 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,630 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,637 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,637 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,641 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,642 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,658 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,659 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,671 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,672 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,679 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,680 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,693 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,694 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,711 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,712 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,716 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,717 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,734 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,734 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,738 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,739 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,746 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,747 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,752 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,752 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,770 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,770 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,778 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,778 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,797 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,797 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,803 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,803 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,813 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,814 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,819 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,820 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,829 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,830 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,835 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,836 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,852 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,853 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,856 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,858 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,874 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,875 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,891 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,891 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,899 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,899 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,912 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,913 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,946 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,947 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,952 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,953 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:22,970 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:22,971 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:22,985 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:22,986 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:23,002 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:23,003 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:23,007 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:23,008 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:23,018 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:23,018 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:23,024 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:23,025 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:23,042 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:23,043 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:23,056 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:23,057 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:23,073 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:23,073 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:23,077 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:23,078 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:23,094 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:23,095 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:23,098 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:23,099 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:23,115 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:23,116 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:23,120 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:23,121 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:23,136 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:52:23,137 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_interim_bail'
2025-10-07 22:52:23,142 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:52:23,142 - qdrant_database - INFO - Collection 'hybridbail_interim_bail' already exists
2025-10-07 22:52:23,149 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_interim_bail/points?wait=true "HTTP/1.1 200 OK"
